Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
00:13.1,-0.2,-0.14,-0.8,-1,39.3,0,0
00:13.1,-0.18,-0.14,-0.8,-1,39.3,0,0
00:13.2,-0.17,-0.12,-0.8,-1,39.3,0,0
00:13.2,-0.18,-0.16,-0.82,-1,39.3,0,0
00:13.2,-0.21,-0.13,-0.82,-1,39.1,0,0
00:13.2,-0.16,-0.15,-0.81,-1,39.1,0,0
00:13.3,-0.18,-0.16,-0.8,-1,39.1,0,0
00:13.3,-0.18,-0.19,-0.8,-1,39.3,0,0
00:13.3,-0.21,-0.26,-0.78,-1,39.1,0,0
00:13.4,-0.22,-0.3,-0.79,-1,39.3,0,0
00:13.4,-0.24,-0.26,-0.8,-1,39.1,0,0
00:13.4,-0.3,-0.31,-0.77,-1,39.1,0,0
00:13.5,-0.29,-0.32,-0.78,-1,39.1,0,0
00:13.5,-0.29,-0.31,-0.77,-1,39.3,0,0
00:13.5,-0.35,-0.36,-0.67,-1,39.1,0,0
00:13.6,-0.36,-0.37,-0.71,-1,39.1,0,0
00:13.6,-0.35,-0.36,-0.73,-1,39.1,0,0
00:13.6,-0.35,-0.33,-0.74,-1,39.1,0,0
00:13.7,-0.35,-0.49,-0.84,-1,39.3,0,0
00:13.7,-0.3,-0.36,-0.67,-1,39.1,0,0
00:13.7,-0.33,-0.33,-0.76,-1,39.1,0,0
00:13.7,-0.39,-0.37,-0.74,-1,39.1,0,0
00:13.8,-0.38,-0.43,-0.69,-1,39.1,0,0
00:13.8,-0.41,-0.27,-0.72,-1,39.1,0,0
00:13.8,-0.34,-0.41,-0.7,-1,39.1,0,0
